COUNTRY,INDUSTRY,CN1_26,CN1_27,CN2_26,CN2_27,USA_26,USA_27,CHN_26,CHN_27
CAN,25,5.650916295,23.31756291,4.635975029,5.136994984,47.92670322,86.45744328,10.28689132,28.45455789
CAN,26,124.3138222,18.72496119,101.9862524,4.125218065,127.3049899,18.76826287,226.3000746,22.85017926
CAN,27,8.002567346,24.17018281,6.565254279,5.324832117,24.28896785,80.18667309,14.56782163,29.49501493
CAN,28,12.43462424,10.05204835,10.20128497,2.214524827,26.36339195,104.7958884,22.63590921,12.26657318
CAN,29,1.608079433,3.740330879,1.319257923,0.824016688,11.6196169,11.64451476,2.927337356,4.564347567
CAN,30,0.756686248,0.496504088,0.620780483,0.109382744,2.23580178,1.575680793,1.377466731,0.605886832
CAN,61,0.515513579,0.410942718,0.422923992,0.090533075,0.814884737,0.334551578,0.938437571,0.501475793
CAN,68,0.03730755,0.037939643,0.030606872,0.008358324,0.216271557,0.097804467,0.067914422,0.046297967
CAN,84,0.500581655,0.720493633,0.410673938,0.158728946,2.019380623,1.203007355,0.911255593,0.879222579
CAN,85,0.724572115,0.587863753,0.594434258,0.12950981,4.723127495,1.727503412,1.319006373,0.717373563
CAN,01T03,0.509425453,1.563979421,0.417929333,0.34455378,0.141344594,0.209341188,0.927354786,1.908533201
CAN,05T06,0.521971555,0.771837667,0.428222073,0.170040336,2.429807674,4.61394615,0.950193628,0.941878003
CAN,07T08,1.650163743,10.22176885,1.353783618,2.251915242,3.073133138,5.873415216,3.003947361,12.47368409
CAN,10T12,1.569510255,2.740588529,1.28761602,0.603767623,5.155990062,4.513458094,2.857126275,3.344356152
CAN,13T15,0.074963233,0.127485255,0.06149935,0.028085745,0.15982038,0.168217996,0.136462583,0.155571
CAN,17T18,20.06797782,35.25451896,16.46363868,7.766775961,13.34141792,25.15724432,36.5316165,43.02129492
CAN,20T21,15.72270642,25.23722827,12.89880623,5.559908451,42.81346623,37.74961885,28.62151265,30.79713672
CAN,31T33,6.11412735,13.90709662,5.01599037,3.063814424,11.1120739,13.90191116,11.13011772,16.97091104
CAN,35T39,0.482218591,0.568528492,0.395609,0.12525014,6.681372641,4.216477178,0.877827591,0.693778632
CAN,41T43,0.096879344,0.092505032,0.079479184,0.020379398,0.670531291,0.354402792,0.176358528,0.11288443
CAN,45T47,43.16910067,65.45901125,35.41564983,14.42100162,78.3117134,116.4840773,78.5847505,79.88001287
CAN,49T53,5.792190396,9.861090926,4.751875384,2.172455794,9.875002464,13.43859705,10.54406578,12.03354672
CAN,55T56,0.093383192,0.087990525,0.076610964,0.019384825,0.339761071,0.219047512,0.169994156,0.10737535
CAN,58T60,2.175574963,2.634990033,1.784827571,0.580503659,1.408435571,1.712550669,3.960402534,3.215493692
CAN,62T63,0.948148842,0.626627344,0.777855152,0.138049655,5.04988394,1.841478783,1.726003994,0.764676999
CAN,64T66,0.922654097,1.056450307,0.756939429,0.232742159,3.102286572,1.812109433,1.679593526,1.289192466
CAN,69T82,9.509990095,8.074762395,7.801934112,1.778917209,69.85716907,28.33579824,17.31192421,9.853679604
CAN,86T88,0.130529005,0.196322371,0.107085148,0.043250962,0.297295911,0.271542977,0.237614153,0.239573333
CAN,90T96,0.17649487,0.175586713,0.144795245,0.038682776,0.703295965,0.45469109,0.321290115,0.214269489
CAN,97T98,0,0,0,0,0,0,0,0
CHE,9,0,2.22E-06,0,4.89E-07,0,0,0,0.000002709
CHE,16,0.494514237,0.677418549,0.405696268,0.149239254,0.070898166,0.070644926,0.900210505,0.826657803
CHE,19,1.195761334,0.537238063,0.980994832,0.118356676,0.368522175,0.178557998,2.176756166,0.655594739
CHE,22,5.62367861,9.975379703,4.613629409,2.197634277,0.817634515,1.175059738,10.23730802,12.17301398
CHE,23,2.313768721,2.215120797,1.898200832,0.48800402,0.371651078,1.497647284,4.211969553,2.703124817
CHE,24,15.86908884,93.52659248,13.01889742,20.60445332,0.734306123,1.748108194,28.88798626,114.1310458
CHE,25,4.48999289,8.997055517,3.683561007,1.982103758,8.738723759,13.10749304,8.173553897,10.97915928
CHE,26,1399.33854,209.2662973,1148.00825,46.10258472,321.8590094,41.66618575,2547.34679,255.368882
CHE,27,47.53324822,185.1670768,38.99596814,40.79338602,10.98203936,39.39667054,86.52921636,225.9604628
CHE,28,20.56104513,35.25094751,16.86814789,7.765989151,4.658988873,34.58647816,37.42919302,43.01693666
CHE,29,0.127171745,0.575160079,0.104330873,0.126711117,0.035428125,0.030198871,0.231502618,0.701871196
CHE,30,1.743644762,0.336838817,1.430474839,0.074207554,0.476347466,0.136272097,3.174119601,0.411046371
CHE,61,0.118778278,0.088862224,0.097444928,0.019576866,0.008946282,0.003566782,0.216223206,0.10843909
CHE,68,0.198031548,0.051631568,0.162463796,0.011374735,0.076918099,0.010668635,0.360495344,0.063006303
CHE,84,0.476973651,0.341645347,0.391306086,0.075266461,0.315722067,0.13203578,0.868279737,0.416911808
CHE,85,0.004468075,0.003385447,0.00366558,0.000745834,0.004552516,0.002386717,0.008133655,0.004131281
CHE,01T03,0.050442046,0.023212115,0.041382327,0.005113764,0.012075282,0.004817347,0.091824373,0.028325879
CHE,05T06,0,0,0,0,0,0,0,0
CHE,07T08,7.18E-05,0.000288048,5.89E-05,6.35E-05,1.67E-05,2.51E-05,0.0001307,0.000351548
CHE,10T12,6.085990254,2.169643532,4.992906879,0.477985113,1.486089066,0.714203213,11.07889713,2.647628645
CHE,13T15,0.367689936,0.403603998,0.301650436,0.088916313,0.07838129,0.029287652,0.669340372,0.492520311
CHE,17T18,0.578202931,0.827598485,0.474353929,0.182324769,0.102378888,0.196599559,1.05255686,1.009923254
CHE,20T21,6.708862011,7.214755875,5.503906823,1.589452761,4.763543652,3.066727254,12.21276883,8.804208636
CHE,31T33,7.192941832,6.267913268,5.901042765,1.380857817,2.273048382,0.894320339,13.0939846,7.648771085
CHE,35T39,0.37055222,0.25701576,0.303998635,0.05662207,0.093385287,0.09997954,0.674550855,0.31363783
CHE,41T43,0.885588418,0.588136436,0.726530987,0.129569884,0.206231596,0.180408484,1.612119405,0.71770632
CHE,45T47,329.1180824,103.8949802,270.0063374,22.88866955,77.9362278,26.74670315,599.1244198,126.7836498
CHE,49T53,37.662104,17.53074119,30.89774553,3.862124439,9.077854679,3.658391036,68.55984953,21.39286563
CHE,55T56,0.1644743,0.059189056,0.134933647,0.013039694,0.038870029,0.014103068,0.299407947,0.07222875
CHE,58T60,0.193783004,0.123070523,0.158978318,0.027113153,0.010612439,0.004949033,0.352761322,0.150183676
CHE,62T63,4.682636779,2.660996035,3.841604803,0.586232933,1.814048111,0.538693692,8.524241582,3.247228968
CHE,64T66,11.95539841,13.80112659,9.808131213,3.04046861,1.304285155,1.905150336,21.76352962,16.8415952
CHE,69T82,9.187525415,6.511336517,7.537386182,1.434485378,11.52487503,4.577536513,16.7249116,7.945821895
CHE,86T88,0.896234426,0.639994747,0.735264903,0.140994572,0.245820759,0.21976362,1.631499329,0.780989319
CHE,90T96,0.12032281,0.045947064,0.098712052,0.010122406,0.034008656,0.011735492,0.219034862,0.05606947
CHE,97T98,0,0,0,0,0,0,0,0
CHL,9,0,3.09E-06,0,6.80E-07,0,0,0,0.00000377
CHL,16,2.88013154,5.994522039,2.362841211,1.320628136,0.417725906,0.975020496,5.242972751,7.315150175
CHL,19,0.072468088,0.303965724,0.059452349,0.06696542,0.030308577,0.11103412,0.131920437,0.370931144
CHL,22,0.162839123,0.39849166,0.133592159,0.087790035,0.997427893,1.289694377,0.296431282,0.486281695
CHL,23,0.010280255,0.028309546,0.008433854,0.006236758,0.018660989,0.042215834,0.018714109,0.034546304
CHL,24,9.846098576,58.34741843,8.077675327,12.85427628,2.938756059,7.685860173,17.9237739,71.20169471
CHL,25,0.277867367,1.417242779,0.227960583,0.312226843,0.294132639,0.442864336,0.50582795,1.729469622
CHL,26,0.220715008,0.319333942,0.181073159,0.070351128,1.429944671,0.214379558,0.401788167,0.38968507
CHL,27,0.824798942,3.274639931,0.676659695,0.721422259,0.036058049,0.120940523,1.501458637,3.99606219
CHL,28,0.176634663,0.622369435,0.14490993,0.137111613,0.373410015,0.696703403,0.321544593,0.759481048
CHL,29,0.000149236,0.000711275,0.000122433,0.000156698,0.026129576,0.022965018,0.000271669,0.000867973
CHL,30,3.68E-06,1.37E-06,3.02E-06,3.03E-07,0.000281323,0.001705209,0.0000067,0.000001673
CHL,61,0.052280708,0.072956498,0.042890753,0.016072742,0.003908019,0.005723163,0.095171461,0.08902924
CHL,68,0.01328091,0.019627477,0.010895572,0.004324048,0.018040323,0.002881132,0.024176482,0.023951525
CHL,84,0.236540469,0.511238448,0.194056265,0.112628809,0.105782919,0.077093807,0.430596734,0.623867257
CHL,85,0.009135801,0.028926074,0.007494952,0.006372583,0.003994833,0.004108575,0.016630753,0.035298657
CHL,01T03,0.071151766,0.247845743,0.058372447,0.054601861,0.000580776,0.000833103,0.129524213,0.302447604
CHL,05T06,0.000800198,0.00337852,0.000656477,0.000744308,0.000713199,0.00117802,0.001456675,0.004122828
CHL,07T08,188.6042404,1129.150372,154.729694,248.7584067,53.59996162,143.4543352,343.3339344,1377.908779
CHL,10T12,0.32469045,1.127257802,0.266373936,0.248341463,0.11445205,0.162310082,0.591064386,1.375599265
CHL,13T15,0.208386881,0.491113579,0.170959244,0.108195183,0.03645952,0.062341359,0.379346125,0.599308762
CHL,17T18,15.64691153,24.33743832,12.8366246,5.361679482,0.262371948,0.532740464,28.48353613,29.6991178
CHL,20T21,2.762628067,7.493385221,2.266442124,1.65083643,1.558583402,1.616197737,5.029070191,9.144221651
CHL,31T33,0.107656033,0.302321331,0.08832031,0.066603151,0.029807004,0.040210882,0.195976343,0.368924482
CHL,35T39,0.032023418,0.115449837,0.026271804,0.025434272,0.031583637,0.015402635,0.058295222,0.140884109
CHL,41T43,0.003809548,0.002640559,0.003125328,0.00058173,0.001760689,0.000450006,0.006934876,0.003222289
CHL,45T47,9.783387727,43.2066923,8.026227754,9.518686088,2.738784376,5.784009016,17.80961548,52.72537839
CHL,49T53,11.27894564,19.82128011,9.253173752,4.36674351,1.150364663,1.72826875,20.53211939,24.18802362
CHL,55T56,0.009928277,0.04133214,0.008145094,0.009105711,0.003104173,0.005507451,0.018073371,0.050437851
CHL,58T60,0.653386112,1.079916842,0.536033723,0.237911973,0.049407704,0.054077602,1.189419835,1.317828815
CHL,62T63,0.108845432,0.075105787,0.089296086,0.016546243,0.04178326,0.012820503,0.198141518,0.09165203
CHL,64T66,0.136446553,0.163612988,0.111939866,0.036044895,0.042842571,0.053739989,0.248386419,0.199657883
CHL,69T82,0.378002048,0.365587348,0.310110425,0.080541023,0.383020328,0.162864658,0.688112473,0.446128371
CHL,86T88,0.004436222,0.017261247,0.003639448,0.003802753,0.001490208,0.002317955,0.00807567,0.021064
CHL,90T96,0.007658249,0.026605367,0.006282777,0.005861317,0.002539693,0.003574402,0.013941026,0.032466684
CHL,97T98,0,0,0,0,0,0,0,0
CHN,9,0,0.319642597,0,0.056438403,0,0,0,0.376081
CHN,16,857.8446588,1417.139327,494.1547857,250.2203426,10.22860355,12.47321259,1351.999445,1667.35967
CHN,19,2031.834308,4397.410643,1170.422449,776.4385454,0.129502912,1.064897495,3202.256757,5173.849188
CHN,22,17824.57746,28526.88927,10267.71008,5036.913358,61.85329452,68.87153446,28092.28754,33563.80263
CHN,23,8637.559331,7715.679279,4975.599296,1362.335993,27.3848365,99.30038431,13613.15863,9078.015272
CHN,24,25913.7213,133944.9593,14927.39888,23650.28827,109.1580142,246.4371006,40841.12018,157595.2476
CHN,25,7835.07378,16178.83697,4513.333696,2856.652167,251.7189511,377.2124441,12348.40748,19035.48914
CHN,26,244026.3684,36677.3385,140569.5035,6476.015471,8947.41384,1163.608412,384595.8719,43153.35397
CHN,27,33350.31676,104539.703,19211.19221,18458.2841,682.3598131,1767.888168,52561.50897,122997.9871
CHN,28,16626.90583,15128.9678,9577.800602,2671.279693,421.6600057,494.8685465,26204.70643,17800.24749
CHN,29,873.1349927,3935.835175,502.9626643,694.9394511,4.328883645,3.804611749,1376.097657,4630.774626
CHN,30,159.8761382,225.8806636,92.09541378,39.88311943,0.364902928,0.140329684,251.971552,265.763783
CHN,61,2297.091416,1678.075572,1323.221757,296.2931284,0.000921145,0.000319762,3620.313173,1974.3687
CHN,68,1559.941531,1672.685274,898.5922628,295.3413786,0.031563534,0.003524248,2458.533794,1968.026653
CHN,84,131.4485352,146.4103937,75.71991278,25.8512753,0,0,207.168448,172.261669
CHN,85,240.5005887,178.6415519,138.5385053,31.5422411,0,0,379.039094,210.183793
CHN,01T03,182.2272272,576.9857744,104.9705858,101.8767706,0.001680241,0.001856843,287.197813,678.862545
CHN,05T06,90.25589325,240.344892,51.99120975,42.43702796,0.000530611,0.000325569,142.247103,282.78192
CHN,07T08,147.2003767,854.1370201,84.79363932,150.8125939,0.106970203,0.175505429,231.994016,1004.949614
CHN,10T12,252.0398375,471.2024476,145.1856005,83.19890334,0.130490636,0.081602969,397.225438,554.4013509
CHN,13T15,3177.132808,4148.681967,1830.162799,732.5212162,65.40080992,24.99034306,5007.295607,4881.203183
CHN,17T18,3893.697361,5008.786383,2242.934272,884.3874566,9.023737247,17.86218107,6136.631633,5893.17384
CHN,20T21,13543.17739,23152.75453,7801.442663,4088.01736,71.31495203,65.31955128,21344.62005,27240.77189
CHN,31T33,4007.72118,4291.69923,2308.616811,757.7733758,53.79980783,26.01652801,6316.337991,5049.472606
CHN,35T39,7041.570734,9697.017209,4056.242399,1712.175311,5.674799987,17.31951019,11097.81313,11409.19252
CHN,41T43,154.1227722,199.4302044,88.78123177,35.21283556,0,0,242.904004,234.64304
CHN,45T47,29411.55943,31795.06224,16942.3015,5613.965555,383.1361995,215.500589,46353.86093,37409.0278
CHN,49T53,22454.07424,14147.95406,12934.49592,2498.064831,366.7055189,106.9625754,35388.57016,16646.01889
CHN,55T56,1873.304409,2511.034905,1079.102527,443.3664371,0,0,2952.406936,2954.401342
CHN,58T60,217.7684243,141.4282355,125.4438177,24.9715895,0.004298165,0.00053122,343.212242,166.399825
CHN,62T63,1580.59109,987.0597441,910.4872817,174.2823889,0.446544046,0.132511749,2491.078372,1161.342133
CHN,64T66,11855.43667,12932.44653,6829.232669,2283.446053,0.034679905,0.033477226,18684.66934,15215.89258
CHN,69T82,23706.58971,18247.68599,13655.99778,3221.943075,8.516221226,3.389735349,37362.58749,21469.62907
CHN,86T88,1291.662053,1751.868423,744.0519428,309.3225264,0,0,2035.713996,2061.190949
CHN,90T96,2024.506505,1670.623183,1166.201325,294.9772809,0.000114813,0.0000875,3190.70783,1965.600464
CHN,97T98,0,0,0,0,0,0,0,0
COL,9,1.13E-05,4.46E-05,9.24E-06,9.82E-06,6.18E-05,0.00013362,0.00002054,0.00005442
COL,16,0.024025354,0.050158506,0.019710244,0.011050211,0.009328397,0.017140154,0.043735598,0.061208717
COL,19,0.002344106,0.002240835,0.001923089,0.000493669,0.135286471,0.989056571,0.004267195,0.002734504
COL,22,0.042941394,0.054762794,0.035228841,0.012064563,0.427868628,0.520063983,0.078170235,0.066827357
COL,23,0.002365774,0.004304224,0.001940865,0.000948246,0.223404942,1.135325911,0.004306639,0.00525247
COL,24,5.314529938,28.8580851,4.360005847,6.357604308,26.58961688,71.08630347,9.674535785,35.21568941
COL,25,0.003088827,0.007669585,0.002534054,0.001689654,2.139864143,3.239306795,0.005622881,0.009359239
COL,26,0.063563814,0.018282432,0.05214734,0.004027726,0.210242153,0.053125564,0.115711154,0.022310158
COL,27,0.183303241,0.738092212,0.150380789,0.162606015,0.846152434,2.51809686,0.33368403,0.900698227
COL,28,0.012996335,0.021552148,0.010662109,0.004748064,0.132541554,0.941806458,0.023658444,0.026300212
COL,29,3.12E-05,0.000148925,2.56E-05,3.28E-05,0.00571002,0.005018479,0.0000568,0.000181725
COL,30,1.56E-05,5.82E-06,1.28E-05,1.28E-06,0.000905089,0.000717967,0.0000284,0.0000071
COL,61,0.010199268,0.01032028,0.008367413,0.002273618,0.005240379,0.008099233,0.018566681,0.012593898
COL,68,0.001598983,0.004769113,0.001311795,0.001050663,0.009599192,0.012827621,0.002910778,0.005819776
COL,84,0.011681241,0.026651519,0.009583214,0.005871485,0.048050398,0.073148187,0.021264455,0.032523004
COL,85,0.002909239,0.002183506,0.002386721,0.000481039,0.020567082,0.00682152,0.00529596,0.002664545
COL,01T03,0.003909167,0.009429278,0.003207055,0.002077325,0.022859538,0.030755537,0.007116222,0.011506603
COL,05T06,0.66300028,2.902563536,0.543921124,0.639451661,0.095497572,0.077192203,1.206921404,3.542015197
COL,07T08,0.002319029,0.010816961,0.001902516,0.00238304,0.013907203,0.027373869,0.004221545,0.013200001
COL,10T12,0.026053576,0.096324399,0.021374185,0.021220826,0.125440043,0.261541276,0.047427761,0.117545225
COL,13T15,0.153448151,0.164895998,0.125887867,0.036327549,0.145994267,0.158191733,0.279336018,0.201223547
COL,17T18,0.024580871,0.060813589,0.020165987,0.013397588,0.133414677,0.247791649,0.044746858,0.074211177
COL,20T21,0.506394075,0.81376525,0.415442411,0.179277227,1.5951263,1.34803373,0.921836486,0.993042477
COL,31T33,0.135158399,0.047520416,0.110883073,0.010469025,0.476198061,0.132869804,0.246041472,0.057989441
COL,35T39,0.000329991,0.000578093,0.000270722,0.000127357,0.002393209,0.002328593,0.000600713,0.00070545
COL,41T43,0.001789633,0.001709955,0.001468204,0.000376713,0.008241927,0.003533835,0.003257837,0.002086668
COL,45T47,0.721206746,2.848868964,0.59167333,0.627622434,3.162377274,7.357860505,1.312880076,3.476491398
COL,49T53,2.219597751,2.305462201,1.82094358,0.507906757,0.868961814,1.590426507,4.040541331,2.813368958
COL,55T56,0.00420777,0.015264444,0.003452027,0.003362846,0.020421797,0.041054411,0.007659797,0.01862729
COL,58T60,0.094198327,0.078380392,0.077279696,0.017267657,0.036355805,0.087831204,0.171478023,0.095648049
COL,62T63,0.015547728,0.010265933,0.012755255,0.002261645,0.031635745,0.009387893,0.028302983,0.012527578
COL,64T66,0.003965918,0.004777991,0.003253614,0.001052619,0.006728186,0.004201801,0.007219532,0.00583061
COL,69T82,0.06153944,0.052321711,0.050486557,0.011526778,0.473133363,0.189461214,0.112025997,0.063848489
COL,86T88,0.000549149,0.001928453,0.000450518,0.000424849,0.002622818,0.005009637,0.000999667,0.002353302
COL,90T96,0.000154568,0.000493318,0.000126806,0.000108681,0.000672109,0.001236465,0.000281374,0.000601999
COL,97T98,0,0,0,0,0,0,0,0
CRI,9,0,5.56E-07,0,1.23E-07,0,0,0,0.000000679
CRI,16,0.020938284,0.043239141,0.017177632,0.009525835,0.004157457,0.009676088,0.038115916,0.052764976
CRI,19,0.002959619,0.005167736,0.002428052,0.001138482,0.007680544,0.006825026,0.005387671,0.006306218
CRI,22,0.262971028,0.44861759,0.215739724,0.098833069,0.508332916,0.652095219,0.478710752,0.547450659
CRI,23,0.007816148,0.015378147,0.006412317,0.003387896,0.039380661,0.140281751,0.014228465,0.018766043
CRI,24,0.122766689,0.731636987,0.100716994,0.161183892,1.348187764,3.601146295,0.223483683,0.892820879
CRI,25,0.006762429,0.0223631,0.005547853,0.004926721,0.476913469,0.759678663,0.012310282,0.027289821
CRI,26,4.124908145,1.188791686,3.384047853,0.261897736,0.686719072,0.197748925,7.508955998,1.450689422
CRI,27,5.286157774,17.6307709,4.336729507,3.884161568,1.055893942,3.269327153,9.622887281,21.51493247
CRI,28,0.000147499,0.000275649,0.000121007,6.07E-05,0.007398646,0.06175283,0.000268506,0.000336349
CRI,29,0.000645908,0.003078461,0.000529899,0.000678203,0.000880269,0.000773659,0.001175807,0.003756664
CRI,30,2.65E-08,9.89E-09,2.17E-08,2.18E-09,2.56E-05,0.000180028,4.82E-08,1.21E-08
CRI,61,0.014295754,0.014525476,0.011728144,0.003200047,0.01398351,0.006894706,0.026023898,0.017725523
CRI,68,0.000814926,0.000622757,0.00066856,0.000137197,0.000716894,0.00017859,0.001483486,0.000759954
CRI,84,0.012271079,0.016084088,0.010067113,0.003543418,0.006138777,0.004752706,0.022338192,0.019627506
CRI,85,0.007994398,0.005572092,0.006558552,0.001227564,0.012343539,0.004893283,0.01455295,0.006799656
CRI,01T03,0.00170894,0.004020627,0.001402003,0.000885767,0.000931856,0.001001198,0.003110943,0.004906394
CRI,05T06,0,0,0,0,0,0,0,0
CRI,07T08,6.72E-05,5.28E-05,5.51E-05,1.16E-05,0.000167707,9.82E-05,0.0001223,0.0000644
CRI,10T12,0.067838586,0.110241412,0.055654335,0.024286825,0.028310588,0.032747897,0.123492921,0.134528237
CRI,13T15,0.006095875,0.009531755,0.005001016,0.002099901,0.007986708,0.005015359,0.011096891,0.011631656
CRI,17T18,0.005177554,0.006882077,0.004247632,0.001516162,0.039005469,0.06566198,0.009425186,0.008398239
CRI,20T21,0.02869465,0.049976539,0.023540905,0.011010123,0.0729552,0.062646912,0.052235555,0.060986662
CRI,31T33,1.156874895,1.000671351,0.94909265,0.22045373,1.045215278,0.448671928,2.105967545,1.221125081
CRI,35T39,0.002209293,0.002417448,0.001812489,0.000532578,0.001764079,0.001266158,0.004021782,0.002950026
